,word,counts,indicatesDisease
9365,requestor,1,False
9366,proano,1,False
9367,holes,1,False
9368,absolute,1,False
9369,distinction,1,False
9370,nucleomegaly,1,False
9371,patterning,1,False
9372,thickly,1,False
9373,inconspicuous,1,False
9374,adipocytes,1,False
9375,rthle,1,False
9376,specificity,1,False
9377,manifestations,1,False
9378,poorer,1,False
9379,median,1,False
9380,developments,1,False
9381,biology,1,False
9382,advances,1,False
9383,lightcycler,1,False
9384,platform,1,False
9385,melting,1,False
9386,sanger,1,False
9387,cycles,1,False
9388,earlier,1,False
9389,bent,1,False
9390,originates,1,False
9391,tracheotomy,1,False
9392,subglottis,1,False
9393,subglottic,1,False
9394,extralaryngeal,1,False
9395,iseqaddon,1,False
9396,iret,1,False
9397,rearranged,1,False
9398,polycyclic,1,False
9399,coarsened,1,False
9400,honeycomb,1,False
9401,fusocellular,1,False
9402,alongside,1,False
9403,propagation,1,False
9404,haemorrhaging,1,False
9405,badly,1,False
9406,vantage,1,False
9407,unevenly,1,False
9408,impinging,1,False
9409,reduces,1,False
9410,pelvocaliceal,1,False
9411,idney,1,False
9412,mun,1,False
9413,irinary,1,False
9414,hofmann,1,False
9415,stoss,1,False
9416,shi,1,False
9417,orchitectomy,1,False
9418,sx,1,False
9419,aliquoted,1,False
9420,intralymphatic,1,False
9421,coexistent,1,False
9422,illustrate,1,False
9423,sublabeled,1,False
9424,charactentics,1,False
9425,federally,1,False
9426,tanalyte,1,False
9427,numpses,1,False
9428,lepartment,1,False
9429,medicare,1,False
9430,medicaid,1,False
9431,formerly,1,False
9432,hcfa,1,False
9433,bu,1,False
9434,diectronically,1,False
9435,impx,1,False
9436,presumable,1,False
9437,predominance,1,False
9438,rectolateral,1,False
9439,paiieni,1,False
9440,cedure,1,False
9441,visually,1,False
9442,semiquanitative,1,False
9443,löbular,1,False
9444,fibroadenomatoio,1,False
9445,pash,1,False
9446,muitiple,1,False
9447,mitatic,1,False
9448,involuting,1,False
9449,informationa,1,False
9450,specimendatar,1,False
9451,embrated,1,False
9452,tatty,1,False
9453,sucmitted,1,False
9454,enurety,1,False
9455,diocks,1,False
9456,sympn,1,False
9457,fibroadinose,1,False
9458,tnere,1,False
9459,recugnizable,1,False
9460,bymph,1,False
9461,beanng,1,False
9462,antole,1,False
9463,procace,1,False
9464,noce,1,False
9465,fibroacipose,1,False
9466,lopulated,1,False
9467,picked,1,False
9468,physical,1,False
9469,thryroid,1,False
9470,normocellar,1,False
9471,hurthle,1,False
9472,nonsuspicious,1,False
9473,lowest,1,False
9474,physic,1,False
9475,infq,1,False
9476,noded,1,False
9477,teal,1,False
9478,ulameter,1,False
9479,normat,1,False
9480,cortey,1,False
9481,dimention,1,False
9482,thar,1,False
9483,reaults,1,False
9484,pathologiet,1,False
9485,patthologist,1,False
9486,acquisition,1,False
9487,preferentially,1,False
9488,ejaculatory,1,False
9489,sphere,1,False
9490,lending,1,False
9491,contamination,1,False
9492,hmw,1,False
9493,paihology,1,False
9494,repont,1,False
9495,remporary,1,False
9496,ordéredivy,1,False
9497,hemial,1,False
9498,emporaty,1,False
9499,oases,1,False
9500,mallanant,1,False
9501,frazen,1,False
9502,consisis,1,False
9503,upan,1,False
9504,carvical,1,False
9505,eclocarvix,1,False
9506,invoiving,1,False
9507,submucasal,1,False
9508,hemia,1,False
9509,identifled,2,False
9510,cribrosus,1,False
9511,gradus,1,False
9512,levioris,1,False
9513,mediocrum,1,False
9514,stratum,1,False
9515,suplementary,1,False
9516,oligiodendroglioma,1,False
9517,silling,1,False
9518,befr,1,False
9519,rena,1,False
9520,chrenic,1,False
9521,ri,1,False
9522,lef,1,False
9523,diamptra,1,False
9524,compined,1,False
9525,thif,1,False
9526,renai,1,False
9527,ifd,1,False
9528,sobgical,1,False
9529,abe,1,False
9530,fref,1,False
9531,kidnfy,1,False
9532,showg,1,False
9533,ceroric,1,False
9534,nepubitis,1,False
9535,bemion,1,False
9536,mysms,1,False
9537,har,1,False
9538,spatmle,1,False
9539,focaliy,1,False
9540,crenteg,1,False
9541,loces,1,False
9542,megancial,1,False
9543,fresent,1,False
9544,repetron,1,False
9545,spectal,1,False
9546,reportre,1,False
9547,froh,1,False
9548,bleventh,1,False
9549,grossiny,1,False
9550,ispemarkarie,1,False
9551,nft,1,False
9552,rkady,1,False
9553,recaise,1,False
9554,regutpicant,1,False
9555,allendus,1,False
9556,gill,1,False
9557,roef,1,False
9558,ufft,1,False
9559,excibios,1,False
9560,limpr,1,False
9561,thai,1,False
9562,imave,1,False
9563,thed,1,False
9564,sveyali,1,False
9565,property,1,False
9566,barno,1,False
9567,unot,1,False
9568,balues,1,False
9569,pote,1,False
9570,uretera,1,False
9571,stomp,1,False
9572,tonkth,1,False
9573,vascula,1,False
9574,apremartable,1,False
9575,weil,1,False
9576,bivaline,1,False
9577,singite,1,False
9578,hass,1,False
9579,itness,1,False
9580,pate,1,False
9581,yeiton,1,False
9582,witt,1,False
9583,nemorrbage,1,False
9584,shink,1,False
9585,cale,1,False
9586,tumos,1,False
9587,secuates,1,False
9588,ved,1,False
9589,kidmey,1,False
9590,ively,1,False
9591,midney,1,False
9592,stadies,1,False
9593,preteral,1,False
9594,pegrasentative,1,False
9595,sommary,1,False
9596,abreed,1,False
9597,lympt,1,False
9598,issun,1,False
9599,possioly,1,False
9600,speciprer,1,False
9601,nummary,1,False
9602,seat,1,False
9603,cons,1,False
9604,undes,1,False
9605,quaten,1,False
9606,summaly,1,False
9607,bections,1,False
9608,fact,1,False
9609,soct,1,False
9610,píeces,1,False
9611,resubis,1,False
9612,trastri,1,False
9613,cobal,1,False
9614,eramtation,1,False
9615,kidnex,1,False
9616,reporten,1,False
9617,prom,1,False
9618,gurka,1,False
9619,seshail,1,False
9620,nork,1,False
9621,dentep,1,False
9622,arf,1,False
9623,pollors,1,False
9624,bocal,1,False
9625,sesmental,1,False
9626,amvanceo,1,False
9627,dasiderable,1,False
9628,glomerilomegay,1,False
9629,poobibli,1,False
9630,ako,1,False
9631,caron,1,False
9632,rerosis,1,False
9633,eaterality,1,False
9634,lyhph,1,False
9635,differenttated,1,False
9636,tumok,1,False
9637,nodea,1,False
9638,fromon,1,False
9639,summer,1,False
9640,sevon,1,False
9641,fox,1,False
9642,noxt,1,False
9643,sectiona,1,False
9644,gin,1,False
9645,lohe,1,False
9646,thay,1,False
9647,puckared,1,False
9648,puckexed,1,False
9649,thirtoen,1,False
9650,bvh,1,False
9651,faca,1,False
9652,fach,1,False
9653,fsco,1,False
9654,big,1,False
9655,lymphangitic,1,False
9656,strietly,1,False
9657,biateral,1,False
9658,involvément,1,False
9659,cassetes,1,False
9660,hemormhage,1,False
9661,läbeled,1,False
9662,hylanized,1,False
9663,calyceal,1,False
9664,lic,1,False
9665,compone,2,False
9666,procurem,1,False
9667,listological,1,False
9668,ent,2,False
9669,detaile,1,False
9670,adenocarcino,1,False
9671,abn,1,False
9672,axill,1,False
9673,diss,1,False
9674,microcalcitications,1,False
9675,lettbreast,1,False
9676,dy,1,False
9677,cmj,1,False
9678,mh,1,False
9679,bodes,1,False
9680,immunostaine,1,False
9681,lesic,1,False
9682,feast,1,False
9683,unk,1,False
9684,nose,1,False
9685,vellow,1,False
9686,perinuclei,1,False
9687,indistinct,1,False
9688,scherer,1,False
9689,cuffs,1,False
9690,oligoastrocitoma,1,False
9691,professional,1,False
9692,bifrontal,1,False
9693,utd,1,False
9694,intravascular,2,False
9695,bumpy,1,False
9696,lymphoplasmacytes,1,False
9697,glass,1,False
9698,bitateral,1,False
9699,greastest,1,False
9700,costinsed,1,False
9701,atus,1,False
9702,fcc,1,False
9703,disappears,1,False
9704,tendril,1,False
9705,lysis,1,False
9706,locules,1,False
9707,locule,1,False
9708,mullerían,1,False
9709,ber,1,False
9710,punched,1,False
9711,nkda,1,False
9712,compresses,1,False
9713,displaces,1,False
9714,cytd,1,False
9715,cadcil,1,False
9716,sdread,1,False
9717,elght,1,False
9718,patlent,1,False
9719,portlon,1,False
9720,longue,1,False
9721,ventrum,1,False
9722,margln,1,False
9723,spore,2,False
9724,submandlbular,1,False
9725,recelved,1,False
9726,initlals,1,False
9727,arbitrarlly,1,False
9728,sectlon,1,False
9729,immunofluorescence,1,False
9730,conventlonal,1,False
9731,examlned,1,False
9732,reglonal,1,False
9733,venousilymphatic,1,False
9734,stamicht,1,False
9735,ratlo,1,False
9736,cytogenetlc,1,False
9737,hlgh,1,False
9738,quantifatively,1,False
9739,mlnimum,1,False
9740,coples,1,False
9741,pertains,1,False
9742,constellation,1,False
9743,millimeters,1,False
9744,interpretable,1,False
9745,allow,1,False
9746,confidence,1,False
9747,tevet,1,False
9748,arteriosclerosis,1,False
9749,calvces,1,False
9750,artury,1,False
9751,similarly,1,False
9752,arrange,1,False
9753,hu,1,False
9754,indrawing,1,False
9755,elastotic,1,False
9756,necroticans,1,False
9757,venticuli,1,False
9758,tilt,1,False
9759,totae,1,False
9760,surace,1,False
9761,casc,1,False
9762,breach,1,False
9763,infrequent,1,False
9764,amongst,1,False
9765,smm,1,False
9766,ileocolic,2,False
9767,fermaneruly,1,False
9768,epiploic,1,False
9769,umbilicates,1,False
9770,fare,1,False
9771,perforates,1,False
9772,umbilicated,1,False
9773,classifications,1,False
9774,vl,1,False
9775,incipient,1,False
9776,synonym,1,False
9777,lq,1,False
9778,tetraploid,1,False
9779,sed,1,False
9780,nargins,1,False
9781,syncytial,1,False
9782,progesteroni,1,False
9783,lither,1,False
9784,magez,1,False
9785,intracellular,1,False
9786,righty,1,False
9787,sabulous,1,False
9788,cycle,1,False
9789,papilledema,1,False
9790,reps,1,False
9791,zlines,1,False
9792,keratinized,1,False
9793,deferents,1,False
9794,inated,1,False
9795,ligature,1,False
9796,hemi,1,False
9797,rightnobe,1,False
9798,rightlobe,1,False
9799,fibroadenomata,1,False
9800,hyalizing,1,False
9801,lipogranolomatous,1,False
9802,lipogranulomiitous,1,False
9803,pting,1,False
9804,nafld,1,False
9805,centrizonal,1,False
9806,subsinusoidal,1,False
9807,autolysis,1,False
9808,lipogranulomatous,1,False
9809,serologically,1,False
9810,diabetes,1,False
9811,insulin,1,False
9812,nutritional,1,False
9813,malnutrition,1,False
9814,starvation,1,False
9815,bypass,1,False
9816,stapling,1,False
9817,medications,1,False
9818,amiodarone,1,False
9819,perhexiline,1,False
9820,maleate,1,False
9821,glucocorticoids,1,False
9822,synthetic,1,False
9823,estrogens,1,False
9824,blockers,1,False
9825,tamoxifen,1,False
9826,nethotrexate,1,False
9827,valproic,1,False
9828,zidovudine,1,False
9829,didanosine,1,False
9830,fialuridine,1,False
9831,metabolic,1,False
9832,disorders,1,False
9833,steatohepatitie,1,False
9834,hyperlipidemia,1,False
9835,wilson,1,False
9836,adult,1,False
9837,citrullinemia,1,False
9838,lipodyst,1,False
9839,rophy,1,False
9840,tysbetalipoproteinemia,1,False
9841,wolman,1,False
9842,cholesterol,2,False
9843,ester,1,False
9844,pregnancy,1,False
9845,bacterial,1,False
9846,environmental,1,False
9847,toxins,1,False
9848,phosphorous,1,False
9849,petrochemicals,1,False
9850,toxic,1,False
9851,mushrooms,1,False
9852,organic,1,False
9853,solvents,1,False
9854,gil,1,False
9855,nacroscopic,1,False
9856,venods,1,False
9857,addendus,1,False
9858,correot,1,False
9859,previcualy,1,False
9860,origine,1,False
9861,axa,1,False
9862,eathology,1,False
9863,neterosygomity,1,False
9864,chromosoma,1,False
9865,fractional,1,False
9866,alletic,1,False
9867,amplituda,1,False
9868,ona,1,False
9869,haterozygosity,1,False
9870,neoplamias,1,False
9871,neoplases,1,False
9872,fractiona,1,False
9873,atlelic,1,False
9874,hepatoceliula,1,False
9875,bigher,1,False
9876,prevalence,1,False
9877,lom,1,False
9878,tractional,1,False
9879,indolent,1,False
9880,behavion,1,False
9881,aqqressive,1,False
9882,billogical,1,False
9883,behevior,1,False
9884,subalions,1,False
9885,amplicude,1,False
9886,dma,1,False
9887,afrected,1,False
9888,amplitude,1,False
9889,indeterminaze,1,False
9890,biolugion,1,False
9891,hehevior,1,False
9892,hovever,1,False
9893,seveal,1,False
9894,lon,1,False
9895,microdimseation,1,False
9896,dava,2,False
9897,specimane,1,False
9898,celle,1,False
9899,mitrodismaction,1,False
9900,warget,1,False
9901,analyeis,2,False
9902,oprical,1,False
9903,sighteen,1,False
9904,nicrosacellité,1,False
9905,markera,1,False
9906,livex,1,False
9907,suppreasor,1,False
9908,genos,1,False
9909,usod,1,False
9910,fluorescently,1,False
9911,primera,1,False
9912,gr,1,False
9913,capiliery,1,False
9914,electrophoresia,1,False
9915,plattorm,1,False
9916,peaks,1,False
9917,detersine,1,False
9918,genetically,1,False
9919,nesplastic,1,False
9920,unen,1,False
9921,threaholde,1,False
9922,significanc,1,False
9923,imbalance,1,False
9924,decermined,1,False
9925,cormal,1,False
9926,specimeno,1,False
9927,cvery,1,False
9928,wae,1,False
9929,formula,1,False
9930,alielic,1,False
9931,ratie,1,False
9932,partigular,1,False
9933,aarker,1,False
9934,belew,1,False
9935,tinsue,1,False
9936,peak,1,False
9937,beight,1,False
9938,retion,1,False
9939,falinng,1,False
9940,oucaide,1,False
9941,paring,1,False
9942,ware,1,False
9943,haterosygosity,1,False
9944,aps,1,False
9945,connaa,1,False
9946,dcc,1,False
9947,etsa,1,False
9948,chromosonal,1,False
9949,hapasie,1,False
9950,nodulas,1,False
9951,hyperplamia,1,False
9952,comparative,1,False
9953,oenca,1,False
9954,ogre,1,False
9955,volecular,1,False
9956,cercinoma,1,False
9957,develogment,1,False
9958,pract,1,False
9959,gestroenterol,1,False
9960,finkelstein,1,False
9961,allolotyping,1,False
9962,discriminatas,1,False
9963,novo,1,False
9964,repacology,1,False
9965,marsh,1,False
9966,genocyping,1,False
9967,hepacocollular,1,False
9968,hegatic,1,False
9969,nieatohoparitie,1,False
9970,hypertansion,1,False
9971,chunting,1,False
9972,parect,1,False
9973,duette,1,False
9974,venceus,1,False
9975,manuscript,1,False
9976,describing,1,False
9977,greding,1,False
9978,ateatohepericis,1,False
9979,kleaner,1,False
9980,brunt,1,False
9981,behlunh,1,False
9982,coutos,1,False
9983,cummiaga,1,False
9984,ferreil,1,False
9985,torbenson,1,False
9986,yeh,1,False
9987,mccualough,1,False
9988,saryal,1,False
9989,nonalcoholic,1,False
9990,ceacubepatitio,1,False
9991,beeign,1,False
9992,valadation,1,False
9993,syater,1,False
9994,tlepatology,1,False
9995,director,1,False
9996,morsellated,1,False
9997,relies,1,False
9998,sopt,1,False
9999,subnitted,1,False
10000,thickenings,1,False
10001,firmess,1,False
10002,rmi,1,False
10003,cassatte,1,False
10004,summaxy,1,False
10005,surmary,1,False
10006,rml,1,False
10007,neovascularity,1,False
10008,consisted,1,False
10009,til,1,False
10010,sianed,1,False
10011,demarkation,1,False
10012,moment,1,False
10013,autolysed,1,False
10014,laurén,1,False
10015,epiplon,2,False
10016,constituted,1,False
10017,mination,1,False
10018,intestini,1,False
10019,crassi,1,False
10020,totius,1,False
10021,peritonitis,1,False
10022,attachments,1,False
10023,riffs,1,False
10024,filemaker,1,False
10025,pro,1,False
10026,karyorrhexis,1,False
10027,rarefied,1,False
10028,microvessels,1,False
10029,iteria,1,False
10030,hagne,1,False
10031,sis,1,False
10032,rimary,1,False
10033,tamer,1,False
10034,diser,1,False
10035,spance,1,False
10036,ipa,1,False
10037,discreading,1,False
10038,malignence,1,False
10039,circle,1,False
10040,qualine,1,False
10041,initi,1,False
10042,rewewed,1,False
10043,smudged,1,False
10044,oligodendroma,1,False
10045,prolonged,1,False
10046,enhanced,1,False
10047,teit,1,False
10048,rapex,1,False
10049,iimmunohistochemical,1,False
10050,intraepithellal,1,False
10051,filmy,1,False
10052,granularities,1,False
10053,pushed,1,False
10054,kldney,1,False
10055,peripelvic,1,False
10056,ureteropelvic,1,False
10057,thickwalled,1,False
10058,cadherin,1,False
10059,iskin,1,False
10060,lentiginous,2,False
10061,popliteal,2,False
10062,hmb,1,False
10063,tyrosinase,1,False
10064,nevi,1,False
10065,extremities,1,False
10066,regression,1,False
10067,mapping,1,False
10068,emboliae,1,False
10069,hamper,1,False
10070,rocal,1,False
10071,adenofibromatous,1,False
10072,microcytic,1,False
10073,margination,1,False
10074,gynecologic,1,False
10075,papillated,1,False
10076,undulated,1,False
10077,httng,1,False
10078,determired,1,False
10079,submanoibular,1,False
10080,subdigastric,1,False
10081,midjugular,1,False
10082,midposterior,1,False
10083,enamel,1,False
10084,caps,1,False
10085,orrented,1,False
10086,blends,1,False
10087,reinaining,1,False
10088,slorage,1,False
10089,sel,1,False
10090,lymg,1,False
10091,wenal,1,False
10092,dell,1,False
10093,lodated,1,False
10094,noó,1,False
10095,antexior,1,False
10096,gell,1,False
10097,consider,1,False
10098,periadipose,1,False
10099,datual,1,False
10100,onv,1,False
10101,tumior,1,False
10102,pericellular,1,False
10103,fibriallary,1,False
10104,snooks,1,False
10105,specime,1,False
10106,bigger,1,False
10107,chromic,1,False
10108,pocket,1,False
10109,mucocellular,1,False
10110,mixtus,1,False
10111,lamellation,1,False
10112,lamellac,2,False
10113,definable,1,False
10114,lamellae,1,False
10115,ventrally,1,False
10116,dorsally,1,False
10117,lameila,1,False
10118,oneside,1,False
10119,totos,1,False
10120,ymphofollicular,1,False
10121,basally,1,False
10122,concrement,1,False
10123,lymphoplasmacelfular,1,False
10124,spreads,1,False
10125,infiltratively,1,False
10126,compiexes,1,False
10127,pearls,1,False
10128,évidence,1,False
10129,stratified,1,False
10130,cpithelium,1,False
10131,hercunder,1,False
10132,striared,1,False
10133,withour,1,False
10134,parbology,1,False
10135,urgicaahoogy,1,False
10136,ordinary,1,False
10137,cryptogenic,2,False
10138,tne,1,False
10139,immunophenotypina,1,False
10140,cvtometry,1,False
10141,anv,1,False
10142,ally,1,False
10143,clefted,1,False
10144,microgemistocytes,1,False
10145,histopathologin,1,False
10146,sixlymph,1,False
10147,overies,1,False
10148,opaned,1,False
10149,substantiales,1,False
10150,oid,1,False
10151,osturator,1,False
10152,spenimens,1,False
10153,fallopien,1,False
10154,intraoperauve,1,False
10155,adnexme,1,False
10156,lobulations,1,False
10157,tuba,1,False
10158,fastutes,1,False
10159,polypold,1,False
10160,leiomyomats,1,False
10161,serosally,1,False
10162,intramuscularly,1,False
10163,targest,1,False
10164,lejomyoma,1,False
10165,meesure,1,False
10166,respactively,1,False
10167,nodula,1,False
10168,respectivaly,1,False
10169,appeer,1,False
10170,whille,1,False
10171,sevenih,1,False
10172,grealest,1,False
10173,uterina,1,False
10174,melastasis,1,False
10175,paga,1,False
10176,centrel,1,False
10177,vescular,1,False
10178,tcp,1,False
10179,twpf,2,False
10180,pfm,2,False
10181,odrenal,1,False
10182,lnb,1,False
10183,twnk,1,False
10184,inbs,1,False
10185,carry,1,False
10186,vo,1,False
10187,sunset,1,False
10188,xanthogranulomatous,1,False
10189,semitranslucent,1,False
10190,plance,1,False
10191,deared,1,False
10192,zellballen,1,False
10193,tumorcells,1,False
10194,destructions,1,False
